geography_name,rai_cityadjusted_total_2011_q2,rai_cityadjusted_total_2011_q3,rai_cityadjusted_total_2020_q1,rai_cityadjusted_total_2011_q1,state,rai_cityadjusted_total_2019_q4,rai_cityadjusted_total_2020_q3,rai_cityadjusted_total_2020_q2,rai_cityadjusted_total_2011_q4,rai_cityadjusted_total_2020_q4,city,unique_id,rai_cityadjusted_total_2017_q4,rai_cityadjusted_total_2017_q3,rai_cityadjusted_total_2017_q2,rai_cityadjusted_total_2018_q1,rai_cityadjusted_total_2018_q2,rai_cityadjusted_total_2013_q1,rai_cityadjusted_total_2021_q2,rai_cityadjusted_total_2021_q1,rai_cityadjusted_total_2013_q3,rai_cityadjusted_total_2013_q2,rai_cityadjusted_total_2013_q4,rai_cityadjusted_total_2017_q1,rai_cityadjusted_total_2018_q4,rai_cityadjusted_total_2018_q3,rai_cityadjusted_total_2019_q3,rai_cityadjusted_total_2019_q2,rai_cityadjusted_total_2019_q1,rai_cityadjusted_total_2016_q3,rai_cityadjusted_total_2016_q4,rai_cityadjusted_total_2016_q1,rai_cityadjusted_total_2016_q2,rai_cityadjusted_total_2015_q2,rai_cityadjusted_total_2012_q2,rai_cityadjusted_total_2015_q3,rai_cityadjusted_total_2012_q1,rai_cityadjusted_total_2014_q3,rai_cityadjusted_total_2012_q4,rai_cityadjusted_total_2015_q1,rai_cityadjusted_total_2014_q4,rai_cityadjusted_total_2012_q3,rai_cityadjusted_total_2014_q1,rai_cityadjusted_total_2014_q2,rai_cityadjusted_total_2015_q4
"3111",104.2632,108.1731,110.1662,99.10335,"VIC",109.6154,128.2051,121.7949,110.2401,133.3926,"Greater Melbourne",1407,105.9655,118.007,115.3846,120.7513,104.8951,118.3432,113.1222,113.1222,119.8801,113.9601,115.3846,115.3846,120.7513,103.8462,109.6154,119.1472,115.3846,111.451,108.9744,118.165,119.606,111.2141,101.81,100.3344,109.5424,102.5641,119.8801,113.9601,109.8901,109.5424,115.3846,108.5973,102.1635
"3113",94.06355,96.15385,91.34615,null,"VIC",null,null,89.1182,110.2401,96.96186,"Greater Melbourne",1408,103.8462,null,105.9655,89.52255,86.53846,95.16257,115.3846,90.49774,97.16599,90.49774,92.30769,null,null,78.37446,91.34615,109.6154,85.1198,72.91965,null,98.07692,null,100.3344,83.21006,90.49774,91.09312,90.49774,null,83.91608,100.3344,94.06355,97.16599,96.15385,null
"3000",98.33916,98.33916,109.6154,93.91771,"VIC",109.6154,144.2308,137.0192,100.6261,164.8352,"Greater Melbourne",1310,105.9655,108.1731,103.8462,108.3989,105.9655,100.3344,164.8352,160.2564,108.5973,107.3345,114.8106,110.4746,103.8462,104.8951,112.0812,109.6154,105.9655,108.9744,106.6054,108.9744,108.9744,102.5641,95.09721,102.5641,97.23423,107.3345,103.7165,102.7925,107.3345,96.15385,102.5641,102.5641,114.0429
"3027",121.8852,131.1189,128.9593,120.5511,"VIC",130.4945,142.4501,130.4945,127.2624,135.7466,"Greater Melbourne",1332,120.7513,123.6264,123.6264,120.7513,120.7513,123.0769,137.3626,140.7129,124.7401,131.8681,124.7401,123.6264,120.7513,123.6264,127.4597,127.4597,123.6264,121.0826,116.7582,119.606,122.5962,115.3846,123.6264,115.3846,123.6264,115.3846,131.8681,119.8801,124.7401,127.2624,121.4575,119.8801,120.3398
"3028",149.2042,149.2042,152.2436,139.2573,"VIC",152.2436,160.2564,156.5934,149.2042,164.8352,"Greater Melbourne",1333,148.3516,148.3516,152.7149,148.3516,146.2622,159.1512,164.8352,167.2241,153.8462,159.1512,153.8462,157.3427,146.2622,148.3516,152.2436,152.2436,148.3516,152.0572,148.6014,148.6014,153.2452,148.8834,149.2042,144.2308,149.2042,151.3241,159.1512,153.8462,148.8834,149.2042,153.8462,148.8834,153.2452
"3033",131.1189,123.6264,121.7949,115.3846,"VIC",125.9947,128.2051,128.9593,125.4181,128.2051,"Greater Melbourne",1338,126.6417,125.1158,129.8077,118.007,122.1719,131.8681,142.4501,131.1189,131.8681,135.7466,130.0108,129.8077,123.6264,122.1719,124.5629,121.7949,115.3846,124.148,125.7396,125.7396,129.0486,124.7401,123.6264,118.3432,123.6264,124.7401,137.7727,121.4575,119.1067,127.0886,128.2051,128.2051,122.5962
"3034",135.2163,131.1189,130.4945,118.7783,"VIC",130.4945,132.626,138.7537,135.2163,144.2308,"Greater Melbourne",1339,129.8077,129.8077,133.1361,129.8077,123.6264,131.8681,144.2308,136.5498,133.7793,133.7793,135.7466,129.8077,123.6264,125.1158,137.0192,127.4597,123.6264,128.2051,129.0486,132.5364,125.7396,127.321,123.6264,128.2051,127.2624,128.2051,135.7466,128.2051,128.2051,129.1619,124.7401,127.321,134.3519
"3036",123.6264,null,132.0667,null,"VIC",135.3276,131.1189,137.0192,123.6264,144.2308,"Greater Melbourne",1340,118.007,133.995,139.3908,108.1731,115.3846,123.0769,138.1852,137.3626,124.7401,118.3432,121.4575,129.8077,123.6264,null,129.7223,122.4753,123.6264,103.2389,118.165,122.5962,114.7099,null,116.9439,104.8951,121.8852,124.7401,130.0108,115.3846,128.2051,113.8664,118.3432,125.5887,132.5364
"3002",96.15385,98.33916,101.4957,93.37483,"VIC",99.65035,121.4575,110.7226,98.33916,128.2051,"Greater Melbourne",1311,102.3115,115.3846,107.0579,102.818,108.1731,104.8951,121.4575,128.2051,98.19967,99.25558,102.5641,108.7394,109.8901,105.9655,94.49602,109.6154,103.8462,105.4591,105.4591,108.9744,99.0676,98.19967,91.09312,99.25558,96.15385,107.3345,94.19152,102.5641,98.19967,96.15385,100.3257,93.71339,101.6341
"3003",97.23423,100.6261,107.4661,88.7574,"VIC",109.6154,144.2308,121.7949,81.64006,152.0219,"Greater Melbourne",1312,108.1731,116.6811,115.3846,108.1731,112.8763,100.1711,160.2564,153.8462,102.5641,97.16599,102.5641,120.7513,118.007,108.1731,118.5031,110.7226,112.8763,108.9744,108.9744,114.0429,111.451,102.5641,89.21491,103.7165,94.06355,107.3345,100.3344,102.5641,102.5641,90.14423,113.9601,99.25558,119.606
"3004",89.21491,88.30455,103.4107,84.13462,"VIC",105.3994,130.3781,111.8524,99.4695,135.7466,"Greater Melbourne",1313,99.85207,103.8462,102.818,101.81,97.96807,96.15385,140.7129,137.3626,93.71339,98.19967,98.19967,97.96807,99.85207,126.6417,107.4661,99.65035,103.8462,99.0676,101.1102,102.1635,100.0785,95.16257,89.67716,96.15385,86.53846,98.19967,94.19152,96.15385,97.16599,90.14423,102.5641,97.16599,102.1635
"3005",null,null,null,null,"VIC",null,null,null,null,null,"Greater Melbourne",1314,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3006",81.64006,78.67133,99.65035,77.66272,"VIC",99.65035,144.2308,121.7949,83.21006,146.0565,"Greater Melbourne",1315,97.96807,94.40559,96.15385,94.40559,96.15385,88.7574,144.2308,144.2308,92.30769,97.16599,92.30769,96.15385,94.40559,94.40559,97.00477,99.65035,92.71978,89.16084,92.5254,89.16084,91.23435,88.7574,79.39308,87.91209,81.64006,88.7574,88.7574,87.08273,90.49774,81.64006,90.49774,90.49774,98.07692
"3008",77.26648,83.21006,95.31773,74.78632,"VIC",97.87088,135.7466,105.3994,79.39308,144.2308,"Greater Melbourne",1316,96.15385,92.71978,96.15385,94.40559,92.71978,88.7574,144.2308,144.2308,89.18618,87.08273,96.15385,97.96807,99.85207,88.00522,96.15385,91.34615,86.53846,96.15385,98.07692,89.16084,89.16084,88.33272,78.67133,90.49774,82.41758,89.61912,92.30769,90.49774,92.30769,88.30455,93.24009,94.19152,96.15385
"3010",null,null,null,null,"VIC",null,null,null,null,null,"Greater Melbourne",1317,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3011",135.2163,135.2163,140.5325,139.2573,"VIC",137.0192,151.8219,140.5325,131.1189,151.8219,"Greater Melbourne",1318,133.1361,140.3326,136.6397,138.4615,129.8077,135.7466,163.6661,151.8219,138.8086,131.8681,131.8681,138.4615,133.1361,131.4508,133.6773,144.2308,136.6397,136.2179,136.2179,136.2179,132.5364,131.8681,131.1189,131.8681,127.2624,131.8681,139.8601,137.5674,135.7466,135.2163,131.8681,139.8601,140.1099
"3013",120.1923,112.3876,102.9252,110.6428,"VIC",105.3994,122.7496,109.6154,110.9467,119.5695,"Greater Melbourne",1320,110.4746,105.9655,108.1731,110.4746,103.8462,116.1103,117.7394,115.3846,116.8452,112.5704,109.2399,108.7394,108.1731,108.1731,105.3994,109.6154,103.8462,108.9744,108.9744,108.9744,103.2389,107.3345,110.9467,102.5641,113.8664,107.3345,116.8452,102.5641,107.3345,110.9467,109.8901,115.3846,112.0879
"3012",139.5782,135.2163,132.0667,126.2019,"VIC",137.0192,147.929,140.5325,133.1361,144.2308,"Greater Melbourne",1319,136.6397,136.6397,136.6397,136.6397,136.6397,139.8601,151.6224,144.2308,139.8601,139.8601,137.7727,140.3326,133.995,133.1361,130.4945,138.7537,130.6241,136.2179,136.2179,132.5364,136.2179,131.8681,129.1619,130.0108,127.2624,139.8601,139.8601,131.8681,139.8601,129.1619,136.7521,136.5498,140.1099
"3018",132.1198,144.2308,121.7949,134.6154,"VIC",119.1472,144.2308,137.881,132.1198,144.2308,"Greater Melbourne",1323,118.007,137.5446,129.8077,122.1719,129.8077,135.7466,131.1189,128.2051,139.8601,135.7466,139.8601,134.8651,129.8077,129.6456,130.4945,128.2051,129.8077,134.3519,129.0486,136.2179,136.2179,131.8681,135.2163,128.2051,135.2163,135.7466,138.8086,131.8681,129.0836,123.6264,134.7558,135.7466,138.1365
"3015",114.6205,113.8664,111.8524,115.3846,"VIC",110.7226,121.4575,109.6154,112.3876,108.8534,"Greater Melbourne",1321,112.8763,108.1731,110.4746,110.4746,109.3117,116.1103,118.3432,120.1923,115.3846,116.8452,109.8901,115.3846,109.3117,110.4746,109.6154,109.6154,108.1731,110.8214,105.4591,108.9744,106.6054,104.8951,108.1731,106.1008,110.9467,112.5704,117.5894,104.8951,103.7165,110.9467,112.5704,113.9601,108.9744
"3016",96.15385,96.15385,101.028,96.15385,"VIC",96.57743,120.1923,109.6154,108.1731,104.8951,"Greater Melbourne",1322,108.1731,112.8763,101.81,103.8462,97.96807,104.8951,114.2422,110.9467,103.7165,107.3345,102.5641,105.9655,103.8462,99.85207,105.3994,109.6154,101.81,106.6054,100.0785,98.07692,98.07692,104.3025,99.4695,98.19967,103.022,102.5641,102.5641,92.77155,106.1008,96.15385,104.8951,109.8901,105.4591
"3019",151.8219,149.2042,137.0192,149.5726,"VIC",141.4392,144.2308,130.4945,154.533,151.8219,"Greater Melbourne",1324,140.3326,144.2308,140.3326,144.2308,144.2308,153.8462,160.2564,146.0565,159.1512,164.8352,153.8462,148.3516,136.6397,148.3516,142.3576,144.2308,138.4615,153.2452,140.1099,140.1099,153.2452,153.8462,138.1212,142.0118,149.2042,148.8834,153.8462,148.8834,151.3241,154.533,144.2308,153.8462,150.8876
"3022",154.533,157.3427,152.2436,149.5726,"VIC",156.5934,160.2564,152.2436,154.533,164.8352,"Greater Melbourne",1327,153.6186,157.3427,154.9943,157.3427,150.5017,159.1512,164.8352,160.2564,159.1512,164.8352,164.8352,162.2596,150.5017,148.3516,156.5934,156.5934,149.2042,153.2452,153.2452,163.4615,150.1944,153.8462,151.8219,153.8462,153.1654,153.8462,153.8462,148.8834,151.4979,157.3427,161.9433,153.8462,149.7358
"3020",154.533,154.533,152.2436,141.7004,"VIC",152.2436,164.8352,156.5934,150.9058,163.2308,"Greater Melbourne",1325,151.6002,152.7149,152.7149,152.7149,148.3516,159.1512,164.8352,164.8352,153.8462,153.8462,153.8462,154.9943,148.3516,148.3516,152.2436,152.2436,148.3516,148.6014,148.6014,155.6777,150.8876,148.8834,149.2042,148.8834,154.533,148.8834,156.4537,148.8834,148.8834,149.2042,153.8462,153.8462,158.1886
"3021",154.533,154.533,156.5934,144.2308,"VIC",156.5934,164.8352,156.5934,154.533,164.8352,"Greater Melbourne",1326,152.7149,152.7149,152.7149,152.7149,148.3516,159.1512,164.8352,164.8352,159.1512,159.1512,159.1512,157.3427,148.3516,148.3516,156.5934,156.5934,148.3516,151.3533,153.2452,153.9911,153.2452,148.8834,149.2042,152.5747,154.533,153.8462,164.8352,153.8462,153.8462,154.533,153.8462,153.8462,158.1886
"3023",131.1189,127.2624,137.0192,122.3776,"VIC",140.5325,147.929,137.0192,127.2624,146.7998,"Greater Melbourne",1328,136.6397,133.1361,136.6397,133.1361,131.4508,135.7466,144.2308,144.2308,133.7793,135.7466,131.8681,136.6397,129.8077,133.1361,137.0192,137.0192,129.8077,132.5364,132.5364,132.5364,132.5364,128.2051,127.2624,128.2051,127.2624,130.0108,139.8601,128.2051,128.2051,127.2624,128.2051,128.2051,136.2179
"3024",151.8219,151.8219,156.5934,144.2308,"VIC",156.5934,164.8352,156.5934,154.533,164.8352,"Greater Melbourne",1329,150.5017,152.7149,148.3516,148.3516,148.3516,161.9433,164.8352,164.8352,159.4261,160.5351,159.1512,157.3427,148.3516,146.2622,156.5934,156.5934,144.2308,148.6014,148.6014,153.2452,153.2452,153.8462,154.533,148.8834,154.533,153.8462,159.1512,153.8462,153.8462,154.533,156.4537,153.8462,158.1886
"3025",139.5782,125.4181,116.6121,126.2019,"VIC",121.7949,128.9214,121.7949,131.1189,123.406,"Greater Melbourne",1330,116.6811,122.1719,115.3846,119.3634,115.3846,131.8681,133.3926,134.1682,135.7466,128.2051,128.2051,129.8077,122.1719,115.3846,124.5629,121.7949,110.4746,122.5962,118.165,122.5962,125.7396,115.3846,131.1189,119.8801,131.1189,128.2051,131.8681,122.2618,128.2051,127.2624,125.5887,121.4575,132.5364
"3026",null,null,130.4945,null,"VIC",130.4945,149.8501,131.2759,null,137.3626,"Greater Melbourne",1331,null,null,null,null,null,null,137.3626,137.3626,null,null,null,null,123.6264,128.2051,127.4597,130.4945,122.1719,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3029",144.2308,146.6754,144.2308,134.6154,"VIC",144.2308,151.8219,146.1538,146.6754,153.8462,"Greater Melbourne",1334,140.3326,143.2361,144.2308,140.3326,136.6397,153.8462,155.9252,151.8219,153.8462,153.8462,148.8834,148.3516,136.6397,136.6397,144.2308,144.2308,136.6397,144.2308,140.1099,144.2308,144.2308,144.2308,144.2308,139.8601,146.6754,144.2308,153.8462,144.2308,146.5201,149.2042,148.8834,148.8834,146.3835
"3030",134.5687,133.1361,144.2308,122.3776,"VIC",144.2308,151.8219,146.1538,135.2163,151.8219,"Greater Melbourne",1335,136.6397,136.6397,136.6397,136.6397,136.6397,139.8601,151.8219,153.8462,139.8601,139.8601,135.7466,140.3326,131.4508,133.1361,140.5325,142.3576,136.6397,134.3519,132.5364,136.2179,136.2179,131.8681,131.1189,131.8681,133.1361,133.7793,142.0118,131.8681,133.7793,135.2163,135.7466,139.8601,140.1099
"3037",135.2163,133.9605,142.3576,126.2019,"VIC",144.2308,147.929,148.1289,131.1189,147.929,"Greater Melbourne",1341,140.3326,140.3326,144.2308,136.6397,136.6397,139.8601,151.8219,151.8219,139.8601,139.8601,139.8601,146.2622,133.1361,133.1361,142.3576,144.2308,136.6397,136.2179,134.3519,140.1099,140.1099,135.7466,135.2163,134.7558,135.2163,135.7466,144.2308,135.7466,135.7466,133.1361,137.7727,139.8601,140.1099
"3031",115.3846,112.3876,115.3846,107.6923,"VIC",121.7949,131.1189,128.9593,112.3876,121.4575,"Greater Melbourne",1336,122.1719,129.8077,123.6264,115.3846,122.1719,119.8801,151.8219,131.1189,121.4575,115.3846,113.261,115.3846,115.3846,126.6417,121.7949,121.7949,111.6625,116.7582,111.451,116.7582,119.606,115.3846,110.9467,112.5704,110.9467,116.8452,119.8801,109.8901,118.3432,115.3846,118.3432,116.8452,119.606
"3032",113.8664,113.8664,128.9593,110.6428,"VIC",132.0667,140.7129,137.0192,113.8664,144.2308,"Greater Melbourne",1337,123.6264,126.6417,129.8077,120.7513,123.6264,121.4575,160.2564,147.929,118.3432,121.4575,121.4575,129.8077,123.6264,123.6264,128.9593,127.4597,122.1719,125.7396,122.5962,125.7396,125.7396,119.8801,113.8664,119.8801,110.9467,124.7401,121.4575,121.4575,124.0695,116.9439,121.4575,116.8452,124.9388
"3038",133.919,135.2163,130.4945,117.9113,"VIC",137.0192,137.3626,130.4945,125.4181,139.0176,"Greater Melbourne",1342,129.8077,129.8077,128.2051,133.1361,126.6417,131.8681,137.3626,135.7466,131.8681,131.8681,128.2051,131.4508,123.6264,120.7513,127.4597,130.4945,129.8077,129.0486,124.9388,129.0486,125.7396,123.9029,127.2624,124.7401,131.1189,128.2051,136.7521,131.8681,128.2051,127.2624,123.9029,131.8681,136.2179
"3047",144.2308,144.2308,152.2436,134.6154,"VIC",156.5934,164.8352,156.5934,144.2308,167.2241,"Greater Melbourne",1351,152.7149,152.7149,153.8462,150.5017,152.7149,153.8462,174.8252,164.8352,153.8462,153.8462,153.8462,157.3427,148.3516,148.3516,156.5934,156.5934,148.3516,153.2452,148.6014,158.1886,153.2452,148.8834,144.2308,148.8834,144.2308,148.6436,153.8462,153.8462,151.3241,144.2308,152.3229,148.8834,158.1886
"3039",117.7394,113.8664,130.4945,107.6923,"VIC",121.7949,144.2308,130.4945,118.5458,144.2308,"Greater Melbourne",1343,123.6264,116.6811,129.0014,123.6264,121.4575,116.8452,144.2308,144.2308,121.4575,121.4575,119.8801,120.7513,123.6264,115.3846,130.4945,121.7949,116.6811,119.606,124.148,125.7396,122.5962,119.8801,113.8664,116.8452,109.5424,115.3846,112.5704,118.3432,118.3432,113.8664,121.4575,128.2051,122.5962
"3040",135.2163,127.2624,124.5629,125.6131,"VIC",133.6773,142.4501,137.0192,127.2624,147.929,"Greater Melbourne",1344,136.6397,133.995,136.6397,126.6417,129.8077,131.8681,151.8219,144.2308,135.7466,131.8681,131.8681,129.8077,129.8077,131.4508,137.0192,130.4945,123.6264,132.5364,127.3726,134.3519,136.2179,133.7793,127.2624,135.7466,127.2624,131.8681,135.7466,124.7401,133.7793,123.6264,131.8681,135.7466,139.1162
"3658",108.8534,106.8376,122.3776,115.3846,"VIC",118.7783,118.7783,120.5511,123.2263,112.1795,"Rest of Vic.",1758,119.0476,125.0,133.9286,110.2941,113.6364,115.3846,107.6923,112.1795,109.4164,113.3242,119.7388,113.4931,110.2941,113.6364,110.2941,113.6364,113.6364,115.3846,119.3634,119.3634,115.3846,123.6264,117.5214,130.6241,113.3242,121.4575,107.5619,123.6264,121.4575,117.5214,125.8741,123.6264,123.6264
"3659",null,null,null,null,"VIC",null,null,null,null,null,"Rest of Vic.",1759,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3660",131.1189,131.1189,127.1956,151.8219,"VIC",128.2051,134.6154,136.897,158.6538,130.273,"Rest of Vic.",1760,138.8889,138.8889,154.6392,147.0588,133.9286,144.2308,134.6154,126.2019,128.2051,137.9599,151.0989,138.4615,129.3103,142.8571,125.0,138.8889,131.5789,133.1361,133.1361,138.4615,137.0906,157.3427,158.6538,138.4615,144.2308,138.4615,158.6538,138.4615,141.2873,162.7219,157.3427,157.3427,138.4615
"3041",123.6264,123.6264,137.0192,109.1476,"VIC",125.9947,147.929,137.0192,123.4905,144.2308,"Greater Melbourne",1345,131.4508,129.8077,123.6264,129.8077,129.8077,124.7401,160.2564,159.1512,121.4575,131.8681,124.7401,129.8077,129.8077,129.8077,133.6773,137.0192,125.1158,123.3672,124.148,129.0486,131.6469,135.7466,118.5458,124.7401,116.9439,128.2051,131.8681,126.4489,117.5894,120.1923,128.2051,128.2051,132.5364
"3042",123.6264,127.2624,121.7949,115.3846,"VIC",125.9947,129.6456,121.7949,127.2624,134.1682,"Greater Melbourne",1346,129.8077,129.8077,129.8077,118.6813,129.8077,131.8681,128.2051,134.1682,131.8681,135.7466,126.4489,134.8651,123.6264,122.8949,127.4597,133.6773,120.7513,125.7396,129.0486,133.438,129.0486,131.8681,127.2624,121.4575,123.6264,128.2051,131.8681,129.1017,128.2051,120.1923,130.0108,128.2051,130.7692
"3043",135.2163,137.3626,137.0192,126.2019,"VIC",144.2308,151.8219,148.1289,131.1189,147.929,"Greater Melbourne",1347,139.3908,140.3326,140.3326,136.6397,136.6397,144.2308,146.0565,145.1379,139.8601,144.2308,139.8601,144.2308,133.1361,136.6397,137.0192,144.2308,136.6397,136.2179,140.1099,144.2308,140.1099,135.7466,131.1189,138.8086,131.1189,135.7466,144.2308,142.0118,139.8601,139.5782,135.7466,139.8601,144.2308
"3044",120.1923,123.6264,127.4597,115.3846,"VIC",130.4945,144.2308,133.6773,123.6264,139.0176,"Greater Melbourne",1348,129.8077,129.8077,129.8077,126.6417,126.6417,131.8681,144.2308,137.3626,131.8681,131.8681,131.8681,131.4508,126.6417,123.6264,130.4945,130.4945,123.6264,129.0486,129.0486,132.5364,128.2051,128.2051,123.6264,127.321,121.8852,128.2051,131.8681,128.2051,128.2051,123.6264,128.2051,128.2051,136.2179
"3045",null,null,null,null,"VIC",null,null,null,null,null,"Greater Melbourne",1349,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3053",121.8852,127.2624,137.0192,125.8088,"VIC",116.8608,154.2575,137.0192,120.1923,160.2564,"Greater Melbourne",1356,129.8077,133.8224,120.7513,131.4508,123.6264,141.1433,186.1042,180.2885,136.7521,128.2051,116.8452,134.8651,109.5424,130.46,144.2308,114.9008,123.9214,140.1099,124.148,140.1099,115.3846,100.3344,118.5458,126.4489,127.6378,139.4376,125.7598,137.3626,115.6738,123.6264,139.4376,131.8681,142.9693
"3046",127.2624,135.2163,137.0192,126.2019,"VIC",138.7537,147.929,140.5325,135.2163,147.929,"Greater Melbourne",1350,136.6397,137.5446,140.3326,138.4615,136.6397,144.2308,154.464,147.929,139.8601,144.2308,139.8601,144.2308,133.1361,133.1361,137.0192,140.5325,133.1361,139.1162,140.1099,140.1099,140.1099,135.7466,131.1189,132.0568,131.1189,139.8601,144.2308,131.8681,135.7466,137.3626,139.8601,135.7466,140.1099
"3048",135.2163,141.8663,148.1289,132.4086,"VIC",152.2436,162.5135,148.1289,135.2163,160.2564,"Greater Melbourne",1352,148.1886,152.7149,148.3516,150.0667,144.0307,148.8834,164.8352,158.0611,144.2308,151.3241,144.2308,152.7149,140.4788,144.2308,148.9339,148.1289,140.3326,148.6014,146.9317,149.7358,153.2452,144.2308,139.5782,142.8912,139.5782,141.5762,148.8834,140.9278,144.2308,139.5782,144.2308,147.2212,148.6014
"3049",139.5782,131.1189,135.3276,120.5511,"VIC",137.0192,144.2308,142.3576,131.1189,147.929,"Greater Melbourne",1353,136.6397,144.2308,140.3326,140.3326,129.8077,144.2308,144.2308,151.8219,130.9329,139.8601,142.0118,145.2394,137.5446,130.6241,137.0192,128.9593,129.0014,138.1365,130.7692,138.1365,146.3835,133.7793,127.2624,131.8681,123.6264,131.8681,146.5201,131.8681,130.0108,133.1361,133.7793,139.8601,138.1365
"3051",115.3846,120.1923,130.8059,139.2573,"VIC",119.1472,140.8848,124.5629,106.8376,147.929,"Greater Melbourne",1354,115.3846,139.204,123.6264,135.9243,118.007,148.4047,164.8352,155.9252,148.4047,110.5481,121.4575,140.3326,115.3846,129.8077,133.352,121.7949,131.4508,132.7157,119.606,140.1099,108.9744,112.5704,115.3846,141.1433,143.7516,144.2308,123.0769,144.2308,109.8901,143.7516,144.2308,122.2618,111.451
"3052",108.1731,99.4695,121.7949,95.58489,"VIC",156.5934,163.5617,133.6773,108.1731,154.8787,"Greater Melbourne",1355,122.8949,123.6264,123.6264,120.7513,123.6264,115.3846,164.8352,153.8462,109.8901,121.4575,109.8901,120.7513,120.7513,120.7513,146.1538,133.6773,118.007,124.148,122.5962,115.3846,116.7582,121.4575,108.1731,115.3846,108.1731,128.2051,115.3846,109.8901,112.5704,108.1731,109.8901,135.7466,119.606
"3054",96.15385,88.7574,91.34615,84.57511,"VIC",92.89439,98.19967,100.5646,90.61619,96.96186,"Greater Melbourne",1357,91.57509,94.40559,92.71978,89.52255,94.40559,93.99969,108.8534,99.4695,94.19152,89.61912,88.7574,92.71978,88.7574,90.69533,93.28969,100.5646,86.90055,96.15385,92.5254,90.81197,97.10586,94.19152,87.06083,91.39375,84.84163,83.91608,93.24009,83.91608,85.47009,92.06219,88.7574,92.30769,92.5254
"3055",144.2308,144.2308,137.0192,134.6154,"VIC",137.0192,151.8219,144.2308,144.2308,151.8219,"Greater Melbourne",1358,140.3326,140.3326,144.2308,138.4615,142.255,144.2308,174.8252,160.2564,144.2308,131.8681,139.8601,144.2308,136.6397,136.6397,137.0192,140.5325,136.6397,148.6014,136.2179,143.178,134.3519,135.7466,123.6264,136.955,135.2163,139.8601,133.7793,135.7466,135.7466,125.4181,136.7521,135.7466,140.1099
"3056",116.159,110.9467,115.3846,103.5503,"VIC",109.6154,130.3781,120.4565,109.5424,128.2051,"Greater Melbourne",1359,115.3846,115.3846,118.007,112.8763,115.3846,115.3846,147.929,137.3626,115.3846,115.3846,115.3846,115.3846,111.6625,112.8763,121.7949,116.6121,110.4746,111.451,108.9744,116.7582,116.7582,107.3345,109.5424,109.8901,109.5424,115.3846,115.3846,111.2141,118.3432,108.1731,115.3846,115.3846,116.7582
"3057",105.5347,105.5347,121.7949,95.02262,"VIC",116.6121,135.7466,132.8671,93.05211,144.2308,"Greater Melbourne",1360,120.0534,120.4712,120.7513,118.007,129.8077,113.261,144.2308,137.3626,107.3345,109.8901,124.7401,115.3846,112.8763,123.6264,121.7949,121.7949,112.8763,129.0486,122.5962,116.7582,125.7396,116.8452,96.15385,115.3846,103.022,123.9029,112.5704,121.4575,115.3846,105.5347,115.3846,124.7401,111.451
"3058",116.9439,120.1923,119.1472,112.1795,"VIC",121.7949,128.2051,119.1472,123.6264,122.7496,"Greater Melbourne",1361,115.3846,120.7513,122.1719,120.7513,115.3846,119.8801,134.1682,128.2051,121.4575,128.2051,124.7401,123.6264,111.0654,120.7513,121.7949,119.1472,115.3846,122.5962,116.7582,119.606,122.5962,115.3846,118.5458,119.1067,116.9439,124.7401,124.7401,118.3432,116.8452,120.1923,121.4575,121.4575,125.7396
"3066",109.5424,92.5545,107.4661,104.2184,"VIC",104.3956,118.9532,110.7226,96.15385,128.2051,"Greater Melbourne",1369,108.7394,99.85207,99.85207,104.8951,103.8462,115.3846,134.1682,128.2051,101.9975,95.5586,94.19152,108.1731,101.81,97.96807,101.4957,109.6154,103.8462,98.07692,97.10586,104.3372,104.3372,107.3345,94.06355,102.5641,105.5141,97.6801,115.3846,108.5973,92.30769,105.5347,106.7141,90.05629,103.2389
"3059",112.3876,110.9467,127.4597,107.6923,"VIC",130.4945,134.1682,127.4597,113.8664,134.1682,"Greater Melbourne",1362,120.7513,123.6264,129.8077,120.7513,120.7513,115.3846,128.4907,131.1189,118.3432,115.3846,120.6637,125.1158,118.007,120.7513,130.4945,127.4597,118.007,122.5962,122.5962,119.606,125.7396,118.3432,105.5347,118.3432,113.8664,119.8801,122.2618,115.3846,115.3846,108.1731,118.3432,109.8901,122.5962
"3060",131.1189,135.2163,137.0192,126.2019,"VIC",140.1731,144.2308,137.0192,131.1189,143.3349,"Greater Melbourne",1363,140.3326,136.6397,136.6397,131.4508,131.4508,137.7727,154.8787,150.8296,139.8601,139.8601,135.7466,140.3326,129.8077,133.1361,137.0192,137.0192,129.8077,132.856,132.5364,136.2179,140.1099,131.8681,135.2163,134.7558,139.5782,139.8601,139.8601,128.2051,135.7466,135.2163,139.8601,148.8834,144.2308
